-6.73337,59.0752,195.623
-6.87774,59.0345,195.874
-7.02188,58.9929,196.225
-7.16559,58.95,196.677
-7.30918,58.9066,197.028
-7.45249,58.8623,197.351
-7.59559,58.8173,197.575
-7.73846,58.7716,197.898
-7.88085,58.7244,198.322
-8.02314,58.677,198.645
-8.16499,58.6282,199.037
-8.30665,58.5789,199.33
-8.44802,58.5287,199.664
-8.58891,58.4773,200.097
-8.72966,58.4254,200.431
-8.87003,58.3725,200.78
-9.01016,58.319,201.029
-9.14999,58.2647,201.378
-9.28926,58.209,201.827
-9.42838,58.1529,202.176
-9.56712,58.0959,202.505
-9.7056,58.0382,202.734
-9.84377,57.9798,203.063
-9.98133,57.92,203.493
-10.1188,57.8599,203.822
-10.2557,57.7986,204.2
-10.3923,57.7368,204.479
-10.5286,57.6742,204.821
-10.6643,57.6102,205.263
-10.7998,57.5459,205.605
-10.9349,57.4806,205.942
-11.0696,57.4148,206.178
-11.2041,57.3482,206.514
-11.3378,57.2802,206.951
-11.4713,57.2119,207.287
-11.6043,57.1426,207.647
-11.7371,57.0727,207.907
-11.8694,57.002,208.26
-12.001,56.93,208.713
-12.1323,56.8576,209.066
-12.2633,56.7844,209.386
-12.3938,56.7106,209.605
-12.5241,56.6361,209.924
-12.6535,56.5603,210.343
-12.7828,56.4843,210.662
-12.9113,56.407,211.065
-13.0396,56.3292,211.367
-13.1674,56.2507,211.695
-13.2945,56.171,212.123
-13.4213,56.0909,212.451
-13.5476,56.0099,212.809
-13.6735,55.9283,213.067
-13.7989,55.8461,213.419
-13.9235,55.7626,213.87
-14.0478,55.6787,214.222
-14.1716,55.594,214.542
-14.2951,55.5087,214.763
-14.4181,55.4229,215.083
-14.5401,55.3357,215.504
-14.6621,55.2484,215.824
-14.7832,55.1598,216.223
-14.9039,55.0708,216.522
-15.0241,54.9811,216.852
-15.1435,54.8903,217.282
-15.2627,54.7992,217.612
-15.3811,54.7072,217.967
-15.4992,54.6146,218.222
-15.6167,54.5214,218.575
-15.7333,54.427,219.029
-15.8496,54.3323,219.383
-15.9653,54.2368,219.7
-16.0806,54.1409,219.917
-16.1954,54.0443,220.234
-16.3091,53.9465,220.652
-16.4227,53.8486,220.969
-16.5353,53.7495,221.376
-16.6476,53.65,221.683
-16.7593,53.5499,222.008
-16.87,53.4487,222.433
-16.9805,53.3472,222.758
-17.0902,53.2449,223.121
-17.1995,53.1422,223.383
-17.3081,53.0388,223.732
-17.4158,52.9343,224.181
-17.5231,52.8295,224.529
-17.6297,52.724,224.854
-17.7359,52.618,225.078
-17.8415,52.5115,225.403
-17.946,52.4039,225.827
-18.0503,52.2961,226.152
-18.1536,52.1874,226.541
-18.2565,52.0782,226.83
-18.3587,51.9684,227.166
-18.4599,51.8577,227.602
-18.5608,51.7467,227.937
-18.6609,51.635,228.283
-18.7605,51.5228,228.529
-18.8594,51.4101,228.875
-18.9573,51.2964,229.321
-19.0548,51.1824,229.667
-19.1515,51.0677,230.004
-19.2477,50.9526,230.24
-19.3432,50.837,230.577
-19.4376,50.7204,231.013
-19.5317,50.6036,231.35
-19.6249,50.4861,231.711
-19.7176,50.3681,231.972
-19.8095,50.2496,232.324
-19.9004,50.1302,232.777
-19.9908,50.0106,233.13
-20.0805,49.8903,233.45
-20.1696,49.7697,233.669
-20.2582,49.6486,233.989
-20.3454,49.5266,234.409
-20.4325,49.4044,234.729
-20.5183,49.2814,235.13
-20.6037,49.1581,235.431
-20.6884,49.0343,235.759
-20.7719,48.9097,236.188
-20.8551,48.7849,236.517
-20.9374,48.6594,236.874
-21.019,48.5336,237.13
-21.1,48.4074,237.483
-21.1797,48.2803,237.936
-21.259,48.153,238.288
-21.3376,48.0252,238.607
-21.4155,47.897,238.826
-21.4928,47.7685,239.144
-21.5688,47.6391,239.563
-21.6445,47.5096,239.882
-21.7189,47.3794,240.285
-21.7929,47.2489,240.589
-21.8661,47.118,240.916
-21.9381,46.9864,241.343
-22.0097,46.8546,241.671
-22.0803,46.7223,242.03
-22.1504,46.5896,242.289
-22.2197,46.4566,242.64
-22.2877,46.3229,243.091
-22.3552,46.1889,243.441
-22.4219,46.0546,243.763
-22.4881,45.92,243.984
-22.5535,45.785,244.305
-22.6175,45.6493,244.726
-22.6812,45.5135,245.047
-22.7437,45.3772,245.445
-22.8056,45.2405,245.742
-22.8668,45.1036,246.073
-22.9266,44.966,246.504
-22.9861,44.8283,246.835
-23.0446,44.6902,247.188
-23.1024,44.5518,247.442
-23.1595,44.4131,247.795
-23.2152,44.2738,248.249
-23.2704,44.1343,248.602
-23.3248,43.9945,248.92
-23.3785,43.8545,249.138
-23.4316,43.7142,249.456
-23.4831,43.5733,249.874
-23.5344,43.4324,250.192
-23.5844,43.2909,250.598
-23.6338,43.1493,250.903
-23.6823,43.0074,251.229
-23.7296,42.865,251.655
-23.7765,42.7225,251.981
-23.8223,42.5797,252.342
-23.8675,42.4367,252.603
-23.9118,42.2934,252.953
-23.9548,42.1496,253.403
-23.9973,42.0058,253.752
-24.0388,41.8617,254.075
-24.0798,41.7174,254.298
-24.1199,41.5728,254.621
-24.1586,41.4279,255.044
-24.197,41.2829,255.367
-24.2341,41.1375,255.76
-24.2705,40.9921,256.053
-24.3062,40.8463,256.387
-24.3405,40.7003,256.82
-24.3743,40.5542,257.154
-24.4071,40.4078,257.503
-24.4393,40.2613,257.752
-24.4706,40.1146,258.102
-24.5004,39.9676,258.551
-24.5299,39.8205,258.9
-24.5583,39.6732,259.229
-24.5861,39.5258,259.457
-24.6131,39.3783,259.785
-24.6386,39.2305,260.213
-24.6637,39.0826,260.541
-24.6876,38.9345,260.922
-24.7109,38.7863,261.203
-24.7333,38.638,261.544
-24.7543,38.4895,261.985
-24.7748,38.3409,262.325
-24.7944,38.1922,262.664
-24.8132,38.0434,262.902
-24.8313,37.8944,263.24
-24.8478,37.7454,263.679
-24.864,37.5962,264.017
-24.879,37.447,264.372
-24.8934,37.2977,264.628
-24.9069,37.1483,264.983
-24.9189,36.9988,265.438
-24.9305,36.8492,265.793
-24.9411,36.6996,266.109
-24.9511,36.5499,266.326
-24.9603,36.4002,266.642
-24.9679,36.2504,267.058
-24.9753,36.1006,267.374
-24.9812,35.9507,267.784
-24.9865,35.8008,268.094
-24.991,35.6509,268.417
-24.9941,35.5009,268.841
-24.9967,35.3509,269.164
-24.9983,35.2009,269.529
-24.9992,35.0509,269.795
-24.9992,34.9009,270.141
-24.9977,34.7509,270.588
-24.9958,34.6009,270.935
-24.9929,34.451,271.262
-24.9894,34.301,271.49
-24.9851,34.1511,271.817
-24.9792,34.0012,272.244
-24.9729,33.8513,272.572
-24.9654,33.7015,272.954
-24.9573,33.5517,273.236
-24.9483,33.402,273.576
-24.9378,33.2524,274.016
-24.927,33.1027,274.355
-24.9151,32.9532,274.695
-24.9025,32.8037,274.935
-24.8891,32.6543,275.275
-24.8742,32.5051,275.715
-24.8589,32.3559,276.054
-24.8425,32.2068,276.406
-24.8255,32.0577,276.658
-24.8075,31.9088,277.01
-24.7881,31.7601,277.462
-24.7683,31.6114,277.813
-24.7475,31.4628,278.138
-24.726,31.3144,278.362
-24.7038,31.166,278.686
-24.68,31.0179,279.111
-24.6559,30.8699,279.435
-24.6304,30.7221,279.825
-24.6044,30.5743,280.116
-24.5776,30.4268,280.451
-24.5493,30.2794,280.886
-24.5206,30.1322,281.221
-24.4909,29.9852,281.568
-24.4605,29.8383,281.815
-24.4293,29.6916,282.162
-24.3966,29.5452,282.609
-24.3635,29.3989,282.956
-24.3294,29.2528,283.29
-24.2947,29.1069,283.524
-24.2591,28.9612,283.858
-24.2221,28.8158,284.292
-24.1847,28.6705,284.625
-24.1462,28.5256,284.993
-24.107,28.3808,285.26
